reporter_status,cell_soma_location,species,id,name,structure_layer_name,structure_area_id,structure_area_abbrev,transgenic_line,dendrite_type,apical,reconstruction_type,disease_state,donor_id,structure_hemisphere,normalized_depth
positive,"[8636.96764768493, 1183.98820519634, 7670.50702421413]",Mus musculus,583719952,Chrna2-Cre_OE25;Ai14(IVSCC)-312987.06.01.01,6a,385,VISp,Chrna2-Cre_OE25,aspiny,NA,,,581535058,left,
,"[68.0, 252.0, 106.0]",Homo Sapiens,601950719,H17.03.010.11.13.05,5,12141,MTG,,spiny,truncated,,epilepsy,601901227,left,
positive,"[8883.61438086629, 1144.21614888004, 7829.77908430078]",Mus musculus,475580568,Sst-IRES-Cre;Ai14-186024.03.02.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,475196502,right,0.745277528392052
positive,"[8256.69965665251, 777.279760318585, 3040.72973049862]",Mus musculus,475068599,Sst-IRES-Cre;Ai14-183332.06.02.01,2/3,385,VISp,Sst-IRES-Cre,aspiny,NA,full,,473879705,right,0.224502157950377
positive,"[9100.0, 796.298607995618, 3344.90849077794]",Mus musculus,477278032,Htr3a-Cre_NO152;Ai14-189162.04.02.01,2/3,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,476803098,right,0.286255047471538
positive,"[9335.10742673794, 1498.95228545261, 3656.23357144495]",Mus musculus,554443833,Nkx2-1-CreERT2;Ai14(BT)-278732.02.02.01,6b,385,VISp,Nkx2-1-CreERT2,aspiny,NA,,,554253176,right,0.982058315590756
positive,"[8906.73399140304, 1212.7553597368, 8019.16488410115]",Mus musculus,471085676,Pvalb-IRES-Cre;Ai14-180633.04.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,469953330,left,0.598431943887778
positive,"[8067.38063946462, 1492.96455692423, 9584.72706707775]",Mus musculus,585841870,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315067.06.01.01,2/3,402,VISal,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,full,,584627997,left,0.160902534607625
positive,"[7816.0, 1044.33923930636, 8156.40646897229]",Mus musculus,471129934,Rbp4-Cre_KL100;Ai14-180747.06.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,469953288,left,0.534264001198645
positive,"[8709.35966923039, 1213.92253560797, 8196.26597828185]",Mus musculus,524850271,Chrna2-Cre_OE25;Ai14(BT)-250843.04.01.01,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,dendrite-only,,523701941,left,0.644418359083577
positive,"[8800.0, 1442.40901501153, 2922.29594737292]",Mus musculus,475049291,Sst-IRES-Cre;Ai14-183332.05.02.01,5,385,VISp,Sst-IRES-Cre,sparsely spiny,NA,dendrite-only,,473879705,right,0.741288740507602
,"[325.0, 257.0, 102.0]",Homo Sapiens,508282493,H16.06.004.01.04.03,3,12141,MTG,,spiny,intact,full,epilepsy,504921484,right,0.168279512608661
positive,"[9190.84394155471, 1446.17431641626, 2949.86384242511]",Mus musculus,547262673,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-271577.03.02.02,5,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,aspiny,NA,,,546349655,right,0.661442114807629
positive,"[8124.33017659254, 930.412061325931, 3306.22323278519]",Mus musculus,565888394,Oxtr-2A-Cre;Ai14-293837.06.02.01,4,385,VISp,Oxtr-T2A-Cre,sparsely spiny,NA,full,,563340157,right,0.505794921091529
positive,"[9100.0, 2062.28854352813, 9631.33788800556]",Mus musculus,567901050,Pvalb-IRES-Cre;Ai14-296193.03.01.01,4,312782574,VISli,Pvalb-IRES-Cre,aspiny,NA,,,566650275,left,0.361977609326807
positive,"[9090.00000000001, 1509.26319498667, 8654.64993957544]",Mus musculus,487445455,Cux2-CreERT2;Ai14-214156.04.01.01,5,385,VISp,Cux2-CreERT2,spiny,truncated,,,487152266,left,0.524361234683334
positive,"[8823.99878168856, 1102.88146211887, 3413.42961093176]",Mus musculus,486025194,Rbp4-Cre_KL100;Ai14-205726.04.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,intact,dendrite-only,,485955764,left,0.516964877718279
,"[92.0, 260.0, 67.0]",Homo Sapiens,529988200,H16.06.010.01.01.11.02,6,12142,ITG,,spiny,truncated,,epilepsy,529678110,left,
positive,"[6898.06169239125, 985.641018599795, 3568.28548078891]",Mus musculus,584635215,Scnn1a-Tg3-Cre;Ai14-315863.09.02.01,4,361,SSp-tr,Scnn1a-Tg3-Cre,spiny,truncated,,,583091058,right,
positive,"[9008.25361961405, 1678.20394861602, 8912.70077608196]",Mus musculus,508887004,Rbp4-Cre_KL100;Ai14-236407.05.01.01,5,385,VISp,Rbp4-Cre_KL100,spiny,truncated,,,506540151,left,0.68318673655831
positive,"[8184.42334763037, 999.588623908471, 3384.45232996286]",Mus musculus,478947222,Pvalb-IRES-Cre;Ai14-195051.06.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,478594567,right,0.588998695892384
positive,"[8846.52294039863, 1060.74227890807, 3484.40292796523]",Mus musculus,522416880,Htr3a-Cre_NO152;Ai14-249977.04.02.01,5,385,VISp,Htr3a-Cre_NO152,sparsely spiny,NA,,,520637944,right,
positive,"[8989.85221946988, 1544.26328655719, 8159.33890413006]",Mus musculus,488438177,Pvalb-IRES-Cre;Ai14-212441.03.01.01,6a,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,487607556,left,0.788440246685819
negative,"[9186.33811157311, 1457.06930958884, 3207.84557451856]",Mus musculus,485934207,Ntsr1-Cre;Ai14-204781.03.02.01,5,385,VISp,Ntsr1-Cre_GN220,spiny,intact,,,485673555,right,0.748718755823127
positive,"[9282.94443768887, 933.9969916579, 3639.95534024713]",Mus musculus,487405644,Pvalb-IRES-Cre;Ai14-212811.03.02.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,487205911,right,0.354670905757283
positive,"[8147.32838511615, 999.673620561329, 8309.73673511382]",Mus musculus,515949222,Cux2-CreERT2;Ai14-241282.05.01.01,4,385,VISp,Cux2-CreERT2,spiny,intact,,,515045642,left,0.485696971614018
,"[274.0, 331.0, 228.0]",Homo Sapiens,576132767,H17.06.007.11.05.05,5,12116,MFG,,spiny,truncated,full,tumor,576060516,right,0.602640058587847
positive,"[9213.77176404635, 1204.61056120516, 7978.49079528402]",Mus musculus,517345160,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-243223.02.01.01,5,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,NA,full,,515771746,left,0.698028370896522
positive,"[8450.44696267301, 1178.6016286193, 8964.51541768009]",Mus musculus,524689239,Vip-IRES-Cre;Ai14(IVSCC)-253382.05.01.01,2/3,385,VISp,Vip-IRES-Cre,aspiny,NA,full,,523701972,left,0.172419587849608
,"[72.0, 257.0, 90.0]",Homo Sapiens,571709783,H17.06.006.11.08.07,3,12141,MTG,,aspiny,NA,full,epilepsy,571458187,left,0.262379643149249
positive,"[9256.23914161562, 1400.31492350015, 3061.85901728399]",Mus musculus,478716304,Sst-IRES-Cre;Ai14-192337.03.02.01,5,385,VISp,Sst-IRES-Cre,aspiny,NA,,,478055511,right,0.661794289033191
positive,"[6900.0, 1112.75819979203, 8376.68490674717]",Mus musculus,577813827,Scnn1a-Tg3-Cre;Ai14-308685.09.01.01,2/3,329,SSp-bfd,Scnn1a-Tg3-Cre,spiny,truncated,,,575905553,left,
positive,"[9443.0499889627, 2343.03552586181, 1680.36700980056]",Mus musculus,478500297,Rorb-IRES2-Cre-D;Ai14-192800.03.02.01,4,312782574,VISli,Rorb-IRES2-Cre,spiny,truncated,,,478055672,right,0.384554072732336
positive,"[8823.99878168856, 1722.66361614971, 2651.36061922731]",Mus musculus,582641339,Vip-IRES-Cre;Ai14-313533.03.02.01,6a,385,VISp,Vip-IRES-Cre,sparsely spiny,NA,,,581156803,right,
positive,"[8801.07095919693, 1396.49031054459, 8634.14378230793]",Mus musculus,490283114,Scnn1a-Tg2-Cre;Ai14-215166.05.01.01,5,385,VISp,Scnn1a-Tg2-Cre,spiny,truncated,,,489768917,left,0.566199755877437
positive,"[9525.38186118741, 1099.02596244113, 3093.19732849649]",Mus musculus,502100978,Rorb-IRES2-Cre-D;Ai14-229541.02.02.01,2/3,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,501715360,right,0.399759678598686
,"[326.0, 243.0, 108.0]",Homo Sapiens,587719226,H17.03.005.11.08.02,5,12141,MTG,,spiny,truncated,,epilepsy,587641390,right,
positive,"[8160.41412492454, 1182.81197599959, 3137.94026887367]",Mus musculus,482516631,Pvalb-IRES-Cre;Ai14-199001.06.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,480773359,right,0.619691105119232
positive,"[6989.77298235779, 1556.65026990217, 2922.95449569179]",Mus musculus,585018101,Scnn1a-Tg3-Cre;Ai14-315862.09.02.01,5,329,SSp-bfd,Scnn1a-Tg3-Cre,spiny,intact,,,583091046,right,
positive,"[8860.13330470803, 1425.34592235382, 2801.38514708146]",Mus musculus,574377603,Pvalb-IRES-Cre;Ai14-304103.04.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,573111445,right,
negative,"[8974.22329610804, 918.235974861002, 7795.57648523633]",Mus musculus,480714960,Rbp4-Cre_KL100;Ai14-198002.04.01.01,4,385,VISp,Rbp4-Cre_KL100,aspiny,NA,,,480151922,left,0.524039343491074
,"[79.0, 273.0, 86.0]",Homo Sapiens,562381326,H16.06.013.11.18.03,5,12141,MTG,,spiny,intact,,epilepsy,561414332,left,
positive,"[8700.0, 816.344039803413, 3482.11287388797]",Mus musculus,491031969,Pvalb-IRES-Cre;Ai14-214784.05.02.01,2/3,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,490257625,right,0.46630078235032
positive,"[8616.91047641425, 1239.55104754005, 2785.7856676456]",Mus musculus,517977609,Nr5a1-Cre;Ai14(GSL)-249210.05.02.01,4,385,VISp,Nr5a1-Cre,spiny,intact,,,517104665,right,0.445188616499217
positive,"[8407.15289790015, 492.783868238398, 7441.86032640838]",Mus musculus,585805211,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315067.05.01.01,2/3,533,VISpm,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,full,,584627997,left,0.171525996979585
positive,"[8394.12643775792, 1089.54408000164, 2967.73255992942]",Mus musculus,369697038,Nr5a1-Cre;Ai14-177332.06.02.01,4,385,VISp,Nr5a1-Cre,spiny,truncated,,,339692319,right,0.453172663744469
positive,"[9419.34154504816, 1071.33910291679, 3441.40160734819]",Mus musculus,479225294,Rorb-IRES2-Cre-D;Ai14-194017.03.02.01,4,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,478593996,right,0.470310677367189
,"[70.0, 260.0, 108.0]",Homo Sapiens,528612139,H16.06.009.01.01.05.02,3,12141,MTG,,spiny,truncated,,epilepsy,528574320,left,
positive,"[9535.84326178569, 1423.84251635146, 8563.23563843946]",Mus musculus,322197295,Sst-IRES-Cre;Ai14-172531.03.01.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,320827603,left,0.453083796196145
positive,"[8649.0, 1085.82168536016, 2935.3418637126]",Mus musculus,476053392,Rorb-IRES2-Cre-D;Ai14-187416.05.02.01,4,385,VISp,Rorb-IRES2-Cre,spiny,truncated,,,475544313,right,0.43608060042761
positive,"[8709.35966923039, 1304.79818789264, 8338.40598705632]",Mus musculus,569664731,Chrna2-Cre_OE25;Ai14(IVSCC)-298553.03.01.01,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,,,567967560,left,
positive,"[8493.48348400922, 1696.71284087851, 2140.98175104001]",Mus musculus,596619013,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-329540.05.02.01,5,402,VISal,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,,,596166413,right,
positive,"[8779.99999999992, 1071.972207172, 8320.11107494227]",Mus musculus,486029942,Cux2-CreERT2;Ai14-205215.05.01.01,4,385,VISp,Cux2-CreERT2,spiny,intact,,,485673595,left,0.487637267355192
positive,"[9500.92369798815, 1648.81419067866, 9401.30934155099]",Mus musculus,555697303,Ndnf-IRES2-dgCre;Ai14-278511.05.01.01,1,409,VISl,Ndnf-IRES2-dgCre,aspiny,NA,full,,554221045,left,0.123824145141764
positive,"[8614.40082991205, 1333.82114969478, 3543.81256106415]",Mus musculus,580007431,Oxtr-T2A-Cre;Ai14-309030.04.02.01,6a,385,VISp,Oxtr-T2A-Cre,spiny,intact,dendrite-only,,578230783,right,0.933887602401547
positive,"[8788.9142585747, 1528.95255179088, 8568.51361091229]",Mus musculus,484742372,Pvalb-IRES-Cre;Ai14-201773.04.01.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,481187859,left,0.775115519809221
positive,"[9420.12216647106, 1775.41416142219, 2533.60097351855]",Mus musculus,464326158,Scnn1a-Tg3-Cre;Ai14-167073.02.02.01,5,385,VISp,Scnn1a-Tg3-Cre,spiny,truncated,,,313401496,right,0.52697466644335
positive,"[8342.51450936423, 483.96335916196, 7456.01971226256]",Mus musculus,586073850,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315072.05.01.01,2/3,533,VISpm,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,full,,584628021,left,0.163503015048562
positive,"[8670.80479124958, 1087.91893395315, 8980.44954799971]",Mus musculus,585947309,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315069.04.01.01,2/3,385,VISp,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,full,,584628009,left,0.147883886710406
,"[72.0, 257.0, 90.0]",Homo Sapiens,571718621,H17.06.006.11.08.08,2,12141,MTG,,sparsely spiny,NA,full,epilepsy,571458187,left,0.0839736412742554
positive,"[9434.84156103474, 2196.08025899662, 8758.05008184713]",Mus musculus,559104842,Ctgf-2A-dgCre;Ai14(IVSCC)-281936.03.01.01,6b,385,VISp,Ctgf-T2A-dgCre,spiny,truncated,,,558454781,left,
positive,"[8766.93193131801, 1471.7221848079, 2628.61593329435]",Mus musculus,320455763,Pvalb-IRES-Cre;Ai14-170931.05.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,319194378,right,0.537765532408176
positive,"[9029.91256818628, 1316.61117781276, 3067.12359772234]",Mus musculus,482493761,Htr3a-Cre_NO152;Ai14-200441.04.01.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,480778280,left,0.459604402096447
positive,"[8548.86491178894, 1398.49296893408, 2938.64653276386]",Mus musculus,570010469,Chrna2-Cre_OE25;Ai14(IVSCC)-298914.04.02.01,5,385,VISp,Chrna2-Cre_OE25,aspiny,NA,,,569392546,right,
positive,"[9824.36710856551, 1754.78091724117, 2670.53652608314]",Mus musculus,595511209,Tlx3-Cre_PL56;Ai14-327030.03.02.01,4,385,VISp,Tlx3-Cre_PL56,spiny,truncated,,,593711948,right,
,"[127.0, 354.0, 219.0]",Homo Sapiens,531517518,H16.06.007.01.08.01,3,12113,FroL,,spiny,intact,,tumor,518229880,left,
positive,"[8743.6315879705, 1371.67558106961, 2623.36975625758]",Mus musculus,478793814,Pvalb-IRES-Cre;Ai14-195045.05.02.01,4,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,478594233,right,0.532216718811337
positive,"[8180.00000000001, 1043.64628169752, 8031.0667874494]",Mus musculus,482764620,Htr3a-Cre_NO152;Ai14-200456.05.01.01,5,385,VISp,Htr3a-Cre_NO152,aspiny,NA,,,481097286,left,0.58395087824924
positive,"[9443.0499889627, 1676.54807509045, 8532.82762473304]",Mus musculus,566991946,Chrna2-Cre_OE25;Ai14(IVSCC)-294915.01.01.01,5,385,VISp,Chrna2-Cre_OE25,spiny,intact,,,565092405,left,
,"[317.0, 266.0, 93.0]",Homo Sapiens,613333217,H17.03.009.11.11.02,3,12141,MTG,,spiny,truncated,,epilepsy,596832620,right,
positive,"[7260.0, 1036.5297202051, 8146.08737472471]",Mus musculus,569424261,Nr5a1-Cre;Ai14-296978.08.02.01,4,312782546,VISa,Nr5a1-Cre,spiny,truncated,,,567967432,right,
positive,"[8999.93536479306, 1172.22658470725, 7854.56511403453]",Mus musculus,322762730,Ntsr1-Cre;Ai14-171080.04.01.01,5,385,VISp,Ntsr1-Cre_GN220,spiny,truncated,,,321567108,left,0.805901134781571
positive,"[8710.0, 943.739686347731, 8670.51425648655]",Mus musculus,562651165,Ndnf-IRES2-dgCre;Ai14-290382.05.01.02,2/3,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,,,562296603,left,
,"[325.0, 257.0, 102.0]",Homo Sapiens,508281653,H16.06.004.01.10.02,3,12141,MTG,,aspiny,NA,,epilepsy,504921484,right,
positive,"[9512.54291843818, 1800.82620669884, 2538.98087992231]",Mus musculus,471088062,Pvalb-IRES-Cre;Ai14-180634.03.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,dendrite-only,,469953343,right,0.673644108803464
positive,"[8736.57831886421, 1139.16603449597, 2689.78430553313]",Mus musculus,586072464,Chat-IRES-Cre-neo;Ai14-316042.05.02.01,2/3,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,full,,584630446,right,0.312229509879382
positive,"[8200.0, 1093.1925044333, 3193.13529405434]",Mus musculus,486235288,Cux2-CreERT2;Ai14-205532.04.02.01,5,385,VISp,Cux2-CreERT2,spiny,intact,,,485955756,right,0.534012507641426
positive,"[8909.95392655826, 752.589419093692, 2869.12113633586]",Mus musculus,527095729,Ndnf-IRES2-dgCre;Ai14-255261.05.02.01,1,385,VISp,Ndnf-IRES2-dgCre,aspiny,NA,full,,525841111,right,0.0773489492702741
positive,"[8961.56571663837, 1306.24849330725, 3486.80347431243]",Mus musculus,500864898,Pvalb-IRES-Cre;Ai14-226400.04.02.01,6a,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,497082770,right,0.798546560059485
negative,"[8365.44233185587, 1144.99856237899, 3299.58176668555]",Mus musculus,488697964,Rorb-IRES2-Cre-D;Ai14-212873.05.02.01,5,385,VISp,Rorb-IRES2-Cre,aspiny,NA,,,488425803,right,0.58359282432859
positive,"[8755.21531421366, 2559.26530561835, 9603.27581621336]",Mus musculus,590556126,Vipr2-IRES2-Cre;Ai14-316908.04.01.01,6a,541,TEa,Vipr2-IRES2-Cre,spiny,intact,,,586420039,left,
positive,"[9220.4316048591, 2527.98651602936, 9845.49037240563]",Mus musculus,513879001,Scnn1a-Tg3-Cre;Ai14-241666.03.01.01,5,312782628,VISpor,Scnn1a-Tg3-Cre,spiny,intact,,,512321708,left,0.513075915741011
,"[325.0, 258.0, 104.0]",Homo Sapiens,508421103,H16.06.004.02.05.02,2,12141,MTG,,spiny,intact,full,epilepsy,504921484,right,0.112938548497462
positive,"[9003.08315947597, 1194.33910265065, 3794.74035636331]",Mus musculus,594594470,Vip-IRES-Cre;Ai14-324779.03.02.01,6a,385,VISp,Vip-IRES-Cre,sparsely spiny,NA,,,592585141,right,
positive,"[9489.24257509068, 1555.78969005034, 8748.48891231363]",Mus musculus,478447600,Nr5a1-Cre;Ai14-192789.03.01.01,4,385,VISp,Nr5a1-Cre,spiny,truncated,,,478055664,left,0.486891099799014
positive,"[8976.63502144556, 833.191601954851, 7974.04619277243]",Mus musculus,485468180,Nr5a1-Cre;Ai14-202954.03.01.01,2/3,385,VISp,Nr5a1-Cre,spiny,intact,dendrite-only,,485248926,left,0.368991419862704
positive,"[9167.91611906308, 1757.9874677698, 9579.51559505899]",Mus musculus,561325425,Nkx2-1-CreERT2;Ai14 (IVSCC)-286577.03.01.01,2/3,409,VISl,Nkx2-1-CreERT2,aspiny,NA,full,,560753230,left,0.130327269566983
positive,"[9688.06983405008, 2266.19389561518, 2767.4301499406]",Mus musculus,515435668,Ctgf-2A-dgCre;Ai14(IVSCC)-241547.03.02.01,6b,385,VISp,Ctgf-T2A-dgCre,spiny,intact,dendrite-only,,515046886,right,0.956651568126069
,"[313.0, 280.0, 94.0]",Homo Sapiens,569823971,H17.03.002.11.04.03,4,12141,MTG,,spiny,truncated,,epilepsy,569800644,right,
positive,"[8906.73399140304, 1187.26584248182, 2842.58177149635]",Mus musculus,502193385,Nr5a1-Cre;Ai14-230419.03.02.01,4,385,VISp,Nr5a1-Cre,spiny,intact,,,501894826,right,0.350894670502085
positive,"[8900.0, 742.001559928513, 3783.5676748709]",Mus musculus,314857059,Scnn1a-Tg3-Cre;Ai14-168093.04.02.01,2/3,385,VISp,Scnn1a-Tg3-Cre,spiny,intact,,,313403638,right,0.449122248126135
positive,"[9265.70746341276, 1349.31500175508, 3010.28804260521]",Mus musculus,479150681,Rbp4-Cre_KL100;Ai14-196625.04.02.01,5,385,VISp,Rbp4-Cre_KL100,spiny,truncated,,,478728065,right,0.688449384685882
,"[72.0, 263.0, 103.0]",Homo Sapiens,571508482,H17.06.005.12.15.07,3,12141,MTG,,spiny,intact,,epilepsy,571364629,left,0.177058638973263
,"[79.0, 273.0, 86.0]",Homo Sapiens,561432315,H16.06.013.11.16.01,3,12141,MTG,,aspiny,NA,full,epilepsy,561414332,left,0.267447452504768
positive,"[8930.98674569452, 1138.83678032084, 3059.80941546709]",Mus musculus,490912243,Sst-IRES-Cre;Ai14-216190.04.02.01,4,385,VISp,Sst-IRES-Cre,aspiny,NA,,,490257182,right,0.481720065384528
positive,"[8976.05293758193, 604.992403716112, 3602.24261055199]",Mus musculus,585830272,Vipr2-IRES2-Cre;Slc32a1-T2A-FlpO;Ai65-315067.04.02.01,2/3,385,VISp,Slc32a1-T2A-FlpO|Vipr2-IRES2-Cre,aspiny,NA,full,,584627997,right,0.205923921538977
positive,"[8630.0, 718.644455855271, 4020.89860787752]",Mus musculus,565120091,Ndnf-IRES2-dgCre;Ai14-292670.04.02.01,4,533,VISpm,Ndnf-IRES2-dgCre,sparsely spiny,NA,full,,563340185,right,0.492963684624963
,"[70.0, 260.0, 111.0]",Homo Sapiens,530062215,H16.06.010.01.03.14.02,3,12141,MTG,,spiny,intact,full,epilepsy,529678110,left,0.296670071608455
positive,"[9340.41427358823, 1626.67912820756, 2845.72816795506]",Mus musculus,592952680,Nos1-CreERT2;Sst-IRES-FlpO;Ai65-323427.03.02.01,5,385,VISp,Nos1-CreERT2|Sst-IRES-FlpO,sparsely spiny,NA,full,,591522525,right,0.721684359038624
,"[67.0, 256.0, 110.0]",Homo Sapiens,527891102,H16.06.008.01.31.01,3,12141,MTG,,spiny,truncated,full,epilepsy,527747035,left,0.456993448482303
positive,"[8312.12105373665, 1314.96927856759, 8067.65497091577]",Mus musculus,476104386,Sst-IRES-Cre;Ai14-187427.04.01.01,6a,385,VISp,Sst-IRES-Cre,aspiny,NA,dendrite-only,,475849744,left,0.884280494576965
positive,"[8732.28749172202, 979.942773006516, 3270.85655349555]",Mus musculus,562091859,Chat-IRES-Cre-neo;Ai14-287664.04.02.01,4,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,,,561463467,right,
positive,"[8846.92660418019, 1074.74884885938, 7047.43288483958]",Mus musculus,584495731,Vip-IRES-Cre;Ai14-314154.04.01.01,6a,879,RSPd,Vip-IRES-Cre,aspiny,NA,,,583087090,left,
positive,"[6666.0, 905.040579892111, 4188.00404201779]",Mus musculus,560599530,Nr5a1-Cre;Ai14-284155.10.02.01,5,361,SSp-tr,Nr5a1-Cre,spiny,intact,,,560034437,right,
positive,"[8697.81811065967, 1359.08996829209, 3436.72734082941]",Mus musculus,604130772,Penk-IRES2-Cre-neo;Ai14-336491.04.02.01,6a,385,VISp,Penk-IRES2-Cre-neo,spiny,intact,,,603513371,right,0.82228715368774
,"[317.0, 268.0, 88.0]",Homo Sapiens,539640410,H16.06.011.01.01.05.01,3,12141,MTG,,aspiny,NA,full,epilepsy,539522943,right,0.114959870640455
positive,"[7104.41209481596, 1956.65565826447, 9202.5594373736]",Mus musculus,584635140,Scnn1a-Tg3-Cre;Ai14-315863.09.01.01,5,329,SSp-bfd,Scnn1a-Tg3-Cre,spiny,truncated,,,583091058,left,
positive,"[8342.51450936424, 1165.05758154957, 4176.23712241979]",Mus musculus,590558808,Vipr2-IRES2-Cre;Ai14-316908.04.02.01,6b,533,VISpm,Vipr2-IRES2-Cre,aspiny,NA,full,,586420039,right,0.973702951245769
,"[88.0, 272.0, 74.0]",Homo Sapiens,541536216,H16.03.007.01.01.08.01,3,12141,MTG,,aspiny,NA,full,epilepsy,541516760,left,0.324403328055805
negative,"[9763.82926584245, 2020.46434147226, 8908.98475900201]",Mus musculus,503595332,Ntsr1-Cre;Ai14-232205.05.01.01,5,385,VISp,Ntsr1-Cre_GN220,spiny,truncated,,,502186667,left,0.644534275736106
positive,"[9067.38504301744, 1159.38775578782, 7715.41118907158]",Mus musculus,559387643,Ctgf-2A-dgCre;Ai14(IVSCC)-281934.04.01.01,5,385,VISp,Ctgf-T2A-dgCre,spiny,intact,dendrite-only,,558454773,left,0.745554113956459
positive,"[8485.50040095049, 781.577357685944, 7461.29912995579]",Mus musculus,466827702,Scnn1a-Tg3-Cre;Ai14-180211.05.01.01,5,533,VISpm,Scnn1a-Tg3-Cre,spiny,truncated,,,418778062,left,0.506683664699024
positive,"[8595.0, 980.693764511921, 3080.13997870161]",Mus musculus,519220630,Chat-IRES-Cre;Ai14-245956.05.02.01,2/3,385,VISp,Chat-IRES-Cre-neo,aspiny,NA,,,517983357,right,0.374236326054612
,"[79.0, 273.0, 91.0]",Homo Sapiens,519849529,H16.03.001.01.09.02,5,12141,MTG,,spiny,truncated,,epilepsy,518641172,left,
positive,"[8394.12643775792, 1040.10319397338, 3083.8068205235]",Mus musculus,501951290,Rorb-IRES2-Cre-D;Ai14-228835.05.02.01,4,385,VISp,Rorb-IRES2-Cre,spiny,intact,,,501715348,right,0.473831078262206
positive,"[8200.0, 1124.61178662305, 3502.77168000759]",Mus musculus,487400838,Pvalb-IRES-Cre;Ai14-212811.05.02.01,5,385,VISp,Pvalb-IRES-Cre,aspiny,NA,,,487205911,right,0.722223955666212
,"[333.0, 229.0, 114.0]",Homo Sapiens,614230805,H17.03.011.11.04.05,3,12141,MTG,,spiny,truncated,full,epilepsy,614077275,right,0.388292563276911
